date,product_id,stock_on_hand
2023-05-07,PRD1046,296
2023-05-07,PRD1047,1404
2023-05-07,PRD1048,5392
2023-05-07,PRD1049,7746
2023-05-14,PRD1000,1390
2023-05-14,PRD1001,6744
2023-05-14,PRD1002,1126
2023-05-14,PRD1003,7896
2023-05-14,PRD1004,5101
2023-05-14,PRD1005,1514
2023-05-14,PRD1006,3151
2023-05-14,PRD1007,8034
2023-05-14,PRD1008,9713
2023-05-14,PRD1009,5899
2023-05-14,PRD1010,6932
2023-05-14,PRD1011,450
2023-05-14,PRD1012,9614
2023-05-14,PRD1013,7808
2023-05-14,PRD1014,1006
2023-05-14,PRD1015,8090
2023-05-14,PRD1016,1826
2023-05-14,PRD1017,3024
2023-05-14,PRD1018,2739
2023-05-14,PRD1019,1954
2023-05-14,PRD1020,1881
2023-05-14,PRD1021,6195
2023-05-14,PRD1022,3564
2023-05-14,PRD1023,3816
2023-05-14,PRD1024,6975
2023-05-14,PRD1025,3550
2023-05-14,PRD1026,1439
2023-05-14,PRD1027,4599
2023-05-14,PRD1028,5255
2023-05-14,PRD1029,7350
2023-05-14,PRD1030,7236
2023-05-14,PRD1031,3659
2023-05-14,PRD1032,9280
2023-05-14,PRD1033,546
2023-05-14,PRD1034,6469
2023-05-14,PRD1035,701
2023-05-14,PRD1036,9728
2023-05-14,PRD1037,739
2023-05-14,PRD1038,6721
2023-05-14,PRD1039,4222
2023-05-14,PRD1040,9022
2023-05-14,PRD1041,9806
2023-05-14,PRD1042,9495
2023-05-14,PRD1043,4071
2023-05-14,PRD1044,7545
2023-05-14,PRD1045,1343
2023-05-14,PRD1046,9550
2023-05-14,PRD1047,8222
2023-05-14,PRD1048,173
2023-05-14,PRD1049,1877
2023-05-21,PRD1000,8778
2023-05-21,PRD1001,6050
2023-05-21,PRD1002,4194
2023-05-21,PRD1003,1729
2023-05-21,PRD1004,1846
2023-05-21,PRD1005,8227
2023-05-21,PRD1006,2982
2023-05-21,PRD1007,5272
2023-05-21,PRD1008,3727
2023-05-21,PRD1009,8820
2023-05-21,PRD1010,8100
2023-05-21,PRD1011,7481
2023-05-21,PRD1012,3342
2023-05-21,PRD1013,4744
2023-05-21,PRD1014,8079
2023-05-21,PRD1015,1127
2023-05-21,PRD1016,2931
2023-05-21,PRD1017,9099
2023-05-21,PRD1018,6961
2023-05-21,PRD1019,4141
2023-05-21,PRD1020,7043
2023-05-21,PRD1021,4470
2023-05-21,PRD1022,2181
2023-05-21,PRD1023,321
2023-05-21,PRD1024,9691
2023-05-21,PRD1025,1870
2023-05-21,PRD1026,5452
2023-05-21,PRD1027,185
2023-05-21,PRD1028,1623
2023-05-21,PRD1029,4357
2023-05-21,PRD1030,6019
2023-05-21,PRD1031,6771
2023-05-21,PRD1032,3822
2023-05-21,PRD1033,9212
2023-05-21,PRD1034,8914
2023-05-21,PRD1035,1683
2023-05-21,PRD1036,8578
2023-05-21,PRD1037,1511
2023-05-21,PRD1038,3915
2023-05-21,PRD1039,561
2023-05-21,PRD1040,3678
2023-05-21,PRD1041,5329
2023-05-21,PRD1042,3009
2023-05-21,PRD1043,9486
2023-05-21,PRD1044,4692
2023-05-21,PRD1045,9984
2023-05-21,PRD1046,3301
2023-05-21,PRD1047,1354
2023-05-21,PRD1048,4609
2023-05-21,PRD1049,9710
2023-05-28,PRD1000,8668
2023-05-28,PRD1001,102
2023-05-28,PRD1002,4220
2023-05-28,PRD1003,3315
2023-05-28,PRD1004,6483
2023-05-28,PRD1005,807
2023-05-28,PRD1006,2808
2023-05-28,PRD1007,9050
2023-05-28,PRD1008,1783
2023-05-28,PRD1009,620
2023-05-28,PRD1010,3592
2023-05-28,PRD1011,1708
2023-05-28,PRD1012,6487
2023-05-28,PRD1013,2929
2023-05-28,PRD1014,6139
2023-05-28,PRD1015,7708
2023-05-28,PRD1016,8148
2023-05-28,PRD1017,4951
2023-05-28,PRD1018,6258
2023-05-28,PRD1019,3145
2023-05-28,PRD1020,8595
2023-05-28,PRD1021,7847
2023-05-28,PRD1022,3634
2023-05-28,PRD1023,3060
2023-05-28,PRD1024,1076
2023-05-28,PRD1025,3991
2023-05-28,PRD1026,6770
2023-05-28,PRD1027,4401
2023-05-28,PRD1028,3909
2023-05-28,PRD1029,6642
2023-05-28,PRD1030,6095
2023-05-28,PRD1031,2847
2023-05-28,PRD1032,9668
2023-05-28,PRD1033,862
2023-05-28,PRD1034,5783
2023-05-28,PRD1035,4970
2023-05-28,PRD1036,7741
2023-05-28,PRD1037,8491
2023-05-28,PRD1038,1181
2023-05-28,PRD1039,7284
2023-05-28,PRD1040,189
2023-05-28,PRD1041,4150
2023-05-28,PRD1042,9484
2023-05-28,PRD1043,1797
2023-05-28,PRD1044,3603
2023-05-28,PRD1045,9655
2023-05-28,PRD1046,1349
2023-05-28,PRD1047,8301
2023-05-28,PRD1048,2890
2023-05-28,PRD1049,1492
2023-06-04,PRD1000,6953
2023-06-04,PRD1001,6851
2023-06-04,PRD1002,6438
2023-06-04,PRD1003,5322
2023-06-04,PRD1004,3242
2023-06-04,PRD1005,3691
2023-06-04,PRD1006,6104
2023-06-04,PRD1007,8955
2023-06-04,PRD1008,6117
2023-06-04,PRD1009,1238
2023-06-04,PRD1010,4268
2023-06-04,PRD1011,7746
2023-06-04,PRD1012,1257
2023-06-04,PRD1013,8500
2023-06-04,PRD1014,6781
2023-06-04,PRD1015,6881
2023-06-04,PRD1016,5109
2023-06-04,PRD1017,8057
2023-06-04,PRD1018,3503
2023-06-04,PRD1019,6062
2023-06-04,PRD1020,5463
2023-06-04,PRD1021,7448
2023-06-04,PRD1022,7620
2023-06-04,PRD1023,1084
2023-06-04,PRD1024,2963
2023-06-04,PRD1025,8873
2023-06-04,PRD1026,5371
2023-06-04,PRD1027,6529
2023-06-04,PRD1028,9068
2023-06-04,PRD1029,7925
2023-06-04,PRD1030,5605
2023-06-04,PRD1031,5998
2023-06-04,PRD1032,8985
2023-06-04,PRD1033,9561
2023-06-04,PRD1034,5323
2023-06-04,PRD1035,5609
2023-06-04,PRD1036,4794
2023-06-04,PRD1037,1854
2023-06-04,PRD1038,7575
2023-06-04,PRD1039,5966
2023-06-04,PRD1040,3776
2023-06-04,PRD1041,1972
2023-06-04,PRD1042,5539
2023-06-04,PRD1043,3592
2023-06-04,PRD1044,2202
2023-06-04,PRD1045,6323
2023-06-04,PRD1046,8620
2023-06-04,PRD1047,4111
2023-06-04,PRD1048,5668
2023-06-04,PRD1049,6735
2023-06-11,PRD1000,6629
2023-06-11,PRD1001,9976
2023-06-11,PRD1002,1802
2023-06-11,PRD1003,8532
2023-06-11,PRD1004,7762
2023-06-11,PRD1005,412
2023-06-11,PRD1006,2939
2023-06-11,PRD1007,3114
2023-06-11,PRD1008,6415
2023-06-11,PRD1009,6648
2023-06-11,PRD1010,6759
2023-06-11,PRD1011,8480
2023-06-11,PRD1012,5735
2023-06-11,PRD1013,9871
2023-06-11,PRD1014,6229
2023-06-11,PRD1015,2971
2023-06-11,PRD1016,400
2023-06-11,PRD1017,4836
2023-06-11,PRD1018,2801
2023-06-11,PRD1019,3066
2023-06-11,PRD1020,2178
2023-06-11,PRD1021,8100
2023-06-11,PRD1022,2869
2023-06-11,PRD1023,2615
2023-06-11,PRD1024,5550
2023-06-11,PRD1025,9236
2023-06-11,PRD1026,8965
2023-06-11,PRD1027,7451
2023-06-11,PRD1028,6133
2023-06-11,PRD1029,2213
2023-06-11,PRD1030,369
2023-06-11,PRD1031,7801
2023-06-11,PRD1032,1204
2023-06-11,PRD1033,6575
2023-06-11,PRD1034,8950
2023-06-11,PRD1035,2003
2023-06-11,PRD1036,6488
2023-06-11,PRD1037,8268
2023-06-11,PRD1038,4583
2023-06-11,PRD1039,213
2023-06-11,PRD1040,7434
2023-06-11,PRD1041,3461
2023-06-11,PRD1042,4620
2023-06-11,PRD1043,8541
2023-06-11,PRD1044,722
2023-06-11,PRD1045,5611
2023-06-11,PRD1046,1822
2023-06-11,PRD1047,1791
2023-06-11,PRD1048,5683
2023-06-11,PRD1049,3360
2023-06-18,PRD1000,3952
2023-06-18,PRD1001,4764
2023-06-18,PRD1002,1701
2023-06-18,PRD1003,9652
2023-06-18,PRD1004,5371
2023-06-18,PRD1005,2398
2023-06-18,PRD1006,2472
2023-06-18,PRD1007,1996
2023-06-18,PRD1008,5156
2023-06-18,PRD1009,3025
2023-06-18,PRD1010,9834
2023-06-18,PRD1011,6074
2023-06-18,PRD1012,1938
2023-06-18,PRD1013,3784
2023-06-18,PRD1014,2688
2023-06-18,PRD1015,4971
2023-06-18,PRD1016,6180
2023-06-18,PRD1017,1262
2023-06-18,PRD1018,7660
2023-06-18,PRD1019,8591
2023-06-18,PRD1020,1271
2023-06-18,PRD1021,4428
2023-06-18,PRD1022,5345
2023-06-18,PRD1023,894
2023-06-18,PRD1024,4266
2023-06-18,PRD1025,7471
2023-06-18,PRD1026,2109
2023-06-18,PRD1027,9845
2023-06-18,PRD1028,4131
2023-06-18,PRD1029,9705
2023-06-18,PRD1030,2908
2023-06-18,PRD1031,9259
2023-06-18,PRD1032,7587
2023-06-18,PRD1033,9572
2023-06-18,PRD1034,7044
2023-06-18,PRD1035,7972
2023-06-18,PRD1036,4358
2023-06-18,PRD1037,6655
2023-06-18,PRD1038,5882
2023-06-18,PRD1039,7506
2023-06-18,PRD1040,295
2023-06-18,PRD1041,9965
2023-06-18,PRD1042,4007
2023-06-18,PRD1043,168
2023-06-18,PRD1044,4663
2023-06-18,PRD1045,7786
2023-06-18,PRD1046,3347
2023-06-18,PRD1047,1950
2023-06-18,PRD1048,8951
2023-06-18,PRD1049,7805
2023-06-25,PRD1000,2345
2023-06-25,PRD1001,8288
2023-06-25,PRD1002,1010
2023-06-25,PRD1003,704
2023-06-25,PRD1004,4730
2023-06-25,PRD1005,4253
2023-06-25,PRD1006,4631
2023-06-25,PRD1007,7048
2023-06-25,PRD1008,8049
2023-06-25,PRD1009,8255
2023-06-25,PRD1010,7279
2023-06-25,PRD1011,2603
2023-06-25,PRD1012,1291
2023-06-25,PRD1013,6870
2023-06-25,PRD1014,6976
2023-06-25,PRD1015,5267
2023-06-25,PRD1016,3051
2023-06-25,PRD1017,5039
2023-06-25,PRD1018,2693
2023-06-25,PRD1019,3739
2023-06-25,PRD1020,8977
2023-06-25,PRD1021,4894
2023-06-25,PRD1022,5287
2023-06-25,PRD1023,1773
2023-06-25,PRD1024,5929
2023-06-25,PRD1025,3702
2023-06-25,PRD1026,7374
2023-06-25,PRD1027,9584
2023-06-25,PRD1028,8898
2023-06-25,PRD1029,6296
2023-06-25,PRD1030,7878
2023-06-25,PRD1031,5219
2023-06-25,PRD1032,595
2023-06-25,PRD1033,2117
2023-06-25,PRD1034,624
2023-06-25,PRD1035,4067
2023-06-25,PRD1036,6735
2023-06-25,PRD1037,8914
2023-06-25,PRD1038,9798
2023-06-25,PRD1039,6726
2023-06-25,PRD1040,396
2023-06-25,PRD1041,6502
2023-06-25,PRD1042,1414
2023-06-25,PRD1043,1848
2023-06-25,PRD1044,6724
2023-06-25,PRD1045,9912
2023-06-25,PRD1046,7929
2023-06-25,PRD1047,9913
2023-06-25,PRD1048,5877
2023-06-25,PRD1049,8842
2023-07-02,PRD1000,2155
2023-07-02,PRD1001,8104
2023-07-02,PRD1002,4831
2023-07-02,PRD1003,4725
2023-07-02,PRD1004,8767
2023-07-02,PRD1005,3962
2023-07-02,PRD1006,2522
2023-07-02,PRD1007,5174
2023-07-02,PRD1008,6259
2023-07-02,PRD1009,4802
2023-07-02,PRD1010,354
2023-07-02,PRD1011,5648
2023-07-02,PRD1012,1919
2023-07-02,PRD1013,2088
2023-07-02,PRD1014,6918
2023-07-02,PRD1015,1056
2023-07-02,PRD1016,6181
2023-07-02,PRD1017,5987
2023-07-02,PRD1018,2112
2023-07-02,PRD1019,6597
2023-07-02,PRD1020,9267
2023-07-02,PRD1021,7042
2023-07-02,PRD1022,9342
2023-07-02,PRD1023,8420
2023-07-02,PRD1024,8506
2023-07-02,PRD1025,2072
2023-07-02,PRD1026,1410
2023-07-02,PRD1027,1667
2023-07-02,PRD1028,8826
2023-07-02,PRD1029,2243
2023-07-02,PRD1030,4140
2023-07-02,PRD1031,1406
2023-07-02,PRD1032,6283
2023-07-02,PRD1033,6038
2023-07-02,PRD1034,1170
2023-07-02,PRD1035,1660
2023-07-02,PRD1036,170
2023-07-02,PRD1037,8066
2023-07-02,PRD1038,2843
2023-07-02,PRD1039,2039
2023-07-02,PRD1040,5113
2023-07-02,PRD1041,6578
2023-07-02,PRD1042,710
2023-07-02,PRD1043,1702
2023-07-02,PRD1044,1341
2023-07-02,PRD1045,267
2023-07-02,PRD1046,1566
2023-07-02,PRD1047,4956
2023-07-02,PRD1048,4727
2023-07-02,PRD1049,5831
2023-07-09,PRD1000,2921
2023-07-09,PRD1001,1909
2023-07-09,PRD1002,6371
2023-07-09,PRD1003,3460
2023-07-09,PRD1004,9361
2023-07-09,PRD1005,5435
2023-07-09,PRD1006,4033
2023-07-09,PRD1007,1337
2023-07-09,PRD1008,5121
2023-07-09,PRD1009,4763
2023-07-09,PRD1010,6776
2023-07-09,PRD1011,8421
2023-07-09,PRD1012,2767
2023-07-09,PRD1013,432
2023-07-09,PRD1014,4696
2023-07-09,PRD1015,8265
2023-07-09,PRD1016,4397
2023-07-09,PRD1017,8887
2023-07-09,PRD1018,2702
2023-07-09,PRD1019,4376
2023-07-09,PRD1020,8807
2023-07-09,PRD1021,6839
2023-07-09,PRD1022,5235
2023-07-09,PRD1023,425
2023-07-09,PRD1024,3918
2023-07-09,PRD1025,5324
2023-07-09,PRD1026,4604
2023-07-09,PRD1027,7059
2023-07-09,PRD1028,7954
2023-07-09,PRD1029,6043
2023-07-09,PRD1030,2253
2023-07-09,PRD1031,8632
2023-07-09,PRD1032,2112
2023-07-09,PRD1033,3039
2023-07-09,PRD1034,517
2023-07-09,PRD1035,537
2023-07-09,PRD1036,5609
2023-07-09,PRD1037,9141
2023-07-09,PRD1038,5767
2023-07-09,PRD1039,1435
2023-07-09,PRD1040,864
2023-07-09,PRD1041,3646
2023-07-09,PRD1042,1097
2023-07-09,PRD1043,8469
2023-07-09,PRD1044,8271
2023-07-09,PRD1045,9372
2023-07-09,PRD1046,5228
2023-07-09,PRD1047,9482
2023-07-09,PRD1048,3611
2023-07-09,PRD1049,8915
2023-07-16,PRD1000,7224
2023-07-16,PRD1001,2529
2023-07-16,PRD1002,2037
2023-07-16,PRD1003,3174
2023-07-16,PRD1004,1029
2023-07-16,PRD1005,6678
2023-07-16,PRD1006,2168
2023-07-16,PRD1007,5711
2023-07-16,PRD1008,3131
2023-07-16,PRD1009,1862
2023-07-16,PRD1010,3967
2023-07-16,PRD1011,2277
2023-07-16,PRD1012,3611
2023-07-16,PRD1013,6285
2023-07-16,PRD1014,8582
2023-07-16,PRD1015,9250
2023-07-16,PRD1016,8650
2023-07-16,PRD1017,2941
2023-07-16,PRD1018,1688
2023-07-16,PRD1019,9342
2023-07-16,PRD1020,9944
2023-07-16,PRD1021,5329
2023-07-16,PRD1022,8749
2023-07-16,PRD1023,463
2023-07-16,PRD1024,3073
2023-07-16,PRD1025,1849
2023-07-16,PRD1026,9052
2023-07-16,PRD1027,6185
2023-07-16,PRD1028,9978
2023-07-16,PRD1029,3655
2023-07-16,PRD1030,4542
2023-07-16,PRD1031,8492
2023-07-16,PRD1032,7302
2023-07-16,PRD1033,843
2023-07-16,PRD1034,2133
2023-07-16,PRD1035,3621
2023-07-16,PRD1036,4141
2023-07-16,PRD1037,4894
2023-07-16,PRD1038,4842
2023-07-16,PRD1039,9163
2023-07-16,PRD1040,3509
2023-07-16,PRD1041,8410
2023-07-16,PRD1042,5946
2023-07-16,PRD1043,5632
2023-07-16,PRD1044,6863
2023-07-16,PRD1045,105
2023-07-16,PRD1046,2826
2023-07-16,PRD1047,5863
2023-07-16,PRD1048,8129
2023-07-16,PRD1049,3280
2023-07-23,PRD1000,7838
2023-07-23,PRD1001,6741
2023-07-23,PRD1002,4927
2023-07-23,PRD1003,2169
2023-07-23,PRD1004,3839
2023-07-23,PRD1005,1990
2023-07-23,PRD1006,9594
2023-07-23,PRD1007,1798
2023-07-23,PRD1008,1793
2023-07-23,PRD1009,8393
2023-07-23,PRD1010,3535
2023-07-23,PRD1011,5394
2023-07-23,PRD1012,9972
2023-07-23,PRD1013,4823
2023-07-23,PRD1014,9932
2023-07-23,PRD1015,9675
2023-07-23,PRD1016,8260
2023-07-23,PRD1017,8280
2023-07-23,PRD1018,8393
2023-07-23,PRD1019,6006
2023-07-23,PRD1020,3704
2023-07-23,PRD1021,2016
2023-07-23,PRD1022,2594
2023-07-23,PRD1023,4213
2023-07-23,PRD1024,7132
2023-07-23,PRD1025,4786
2023-07-23,PRD1026,5582
2023-07-23,PRD1027,545
2023-07-23,PRD1028,3342
2023-07-23,PRD1029,1486
2023-07-23,PRD1030,2420
2023-07-23,PRD1031,9726
2023-07-23,PRD1032,8120
2023-07-23,PRD1033,6591
2023-07-23,PRD1034,6475
2023-07-23,PRD1035,9008
2023-07-23,PRD1036,352
2023-07-23,PRD1037,4945
2023-07-23,PRD1038,4660
2023-07-23,PRD1039,1444
2023-07-23,PRD1040,6534
2023-07-23,PRD1041,3559
2023-07-23,PRD1042,6723
2023-07-23,PRD1043,4644
2023-07-23,PRD1044,2087
2023-07-23,PRD1045,8234
2023-07-23,PRD1046,2250
2023-07-23,PRD1047,6265
2023-07-23,PRD1048,642
2023-07-23,PRD1049,2097
2023-07-30,PRD1000,5798
2023-07-30,PRD1001,7272
2023-07-30,PRD1002,566
2023-07-30,PRD1003,1070
2023-07-30,PRD1004,6156
2023-07-30,PRD1005,1295
2023-07-30,PRD1006,2165
2023-07-30,PRD1007,9311
2023-07-30,PRD1008,4257
2023-07-30,PRD1009,3520
2023-07-30,PRD1010,4452
2023-07-30,PRD1011,8814
2023-07-30,PRD1012,1730
2023-07-30,PRD1013,9728
2023-07-30,PRD1014,9841
2023-07-30,PRD1015,2008
2023-07-30,PRD1016,3670
2023-07-30,PRD1017,5798
2023-07-30,PRD1018,1612
2023-07-30,PRD1019,7514
2023-07-30,PRD1020,9329
2023-07-30,PRD1021,4693
2023-07-30,PRD1022,3574
2023-07-30,PRD1023,6154
2023-07-30,PRD1024,6418
2023-07-30,PRD1025,1843
2023-07-30,PRD1026,5937
2023-07-30,PRD1027,8592
2023-07-30,PRD1028,5394
2023-07-30,PRD1029,4250
2023-07-30,PRD1030,7517
2023-07-30,PRD1031,6618
2023-07-30,PRD1032,4042
2023-07-30,PRD1033,4127
2023-07-30,PRD1034,4326
2023-07-30,PRD1035,6219
2023-07-30,PRD1036,2601
2023-07-30,PRD1037,1403
2023-07-30,PRD1038,3944
2023-07-30,PRD1039,6262
2023-07-30,PRD1040,3142
2023-07-30,PRD1041,9374
2023-07-30,PRD1042,7050
2023-07-30,PRD1043,8880
2023-07-30,PRD1044,3335
2023-07-30,PRD1045,7556
2023-07-30,PRD1046,8738
2023-07-30,PRD1047,3310
2023-07-30,PRD1048,6234
2023-07-30,PRD1049,8571
2023-08-06,PRD1000,1198
2023-08-06,PRD1001,904
2023-08-06,PRD1002,1509
2023-08-06,PRD1003,7422
2023-08-06,PRD1004,4729
2023-08-06,PRD1005,5203
2023-08-06,PRD1006,1369
2023-08-06,PRD1007,4945
2023-08-06,PRD1008,8408
2023-08-06,PRD1009,6530
2023-08-06,PRD1010,2862
2023-08-06,PRD1011,218
2023-08-06,PRD1012,2154
2023-08-06,PRD1013,6097
2023-08-06,PRD1014,4329
2023-08-06,PRD1015,5044
2023-08-06,PRD1016,6963
2023-08-06,PRD1017,6868
2023-08-06,PRD1018,3422
2023-08-06,PRD1019,1770
2023-08-06,PRD1020,8431
2023-08-06,PRD1021,7980
2023-08-06,PRD1022,4437
2023-08-06,PRD1023,9229
2023-08-06,PRD1024,9510
2023-08-06,PRD1025,6230
2023-08-06,PRD1026,5249
2023-08-06,PRD1027,7835
2023-08-06,PRD1028,8116
2023-08-06,PRD1029,8594
2023-08-06,PRD1030,6341
2023-08-06,PRD1031,775
2023-08-06,PRD1032,3412
2023-08-06,PRD1033,9932
2023-08-06,PRD1034,4743
2023-08-06,PRD1035,8781
2023-08-06,PRD1036,3963
2023-08-06,PRD1037,5880
2023-08-06,PRD1038,5817
2023-08-06,PRD1039,2905
2023-08-06,PRD1040,8359
2023-08-06,PRD1041,6328
2023-08-06,PRD1042,3376
2023-08-06,PRD1043,9611
2023-08-06,PRD1044,1065
2023-08-06,PRD1045,6922
2023-08-06,PRD1046,8958
2023-08-06,PRD1047,5110
2023-08-06,PRD1048,3973
2023-08-06,PRD1049,3905
2023-08-13,PRD1000,1692
2023-08-13,PRD1001,9081
2023-08-13,PRD1002,975
2023-08-13,PRD1003,4354
2023-08-13,PRD1004,3781
2023-08-13,PRD1005,4356
2023-08-13,PRD1006,1550
2023-08-13,PRD1007,4659
2023-08-13,PRD1008,8206
2023-08-13,PRD1009,3571
2023-08-13,PRD1010,4299
2023-08-13,PRD1011,8924
2023-08-13,PRD1012,8563
2023-08-13,PRD1013,8743
2023-08-13,PRD1014,4420
2023-08-13,PRD1015,4602
2023-08-13,PRD1016,4719
2023-08-13,PRD1017,1012
2023-08-13,PRD1018,6528
2023-08-13,PRD1019,8473
2023-08-13,PRD1020,196
2023-08-13,PRD1021,2211
2023-08-13,PRD1022,4330
2023-08-13,PRD1023,3675
2023-08-13,PRD1024,5192
2023-08-13,PRD1025,735
2023-08-13,PRD1026,6812
2023-08-13,PRD1027,1466
2023-08-13,PRD1028,1903
2023-08-13,PRD1029,619
2023-08-13,PRD1030,9094
2023-08-13,PRD1031,1959
2023-08-13,PRD1032,1153
2023-08-13,PRD1033,7444
2023-08-13,PRD1034,3261
2023-08-13,PRD1035,8132
2023-08-13,PRD1036,8481
2023-08-13,PRD1037,2083
2023-08-13,PRD1038,5721
2023-08-13,PRD1039,9207
2023-08-13,PRD1040,4431
2023-08-13,PRD1041,9782
2023-08-13,PRD1042,179
2023-08-13,PRD1043,8092
2023-08-13,PRD1044,1049
2023-08-13,PRD1045,4632
2023-08-13,PRD1046,9339
2023-08-13,PRD1047,5997
2023-08-13,PRD1048,9260
2023-08-13,PRD1049,480
2023-08-20,PRD1000,4571
2023-08-20,PRD1001,4764
2023-08-20,PRD1002,9045
2023-08-20,PRD1003,3331
2023-08-20,PRD1004,7528
2023-08-20,PRD1005,7140
2023-08-20,PRD1006,9939
2023-08-20,PRD1007,8511
2023-08-20,PRD1008,3395
2023-08-20,PRD1009,6397
2023-08-20,PRD1010,7047
2023-08-20,PRD1011,7143
2023-08-20,PRD1012,9142
2023-08-20,PRD1013,7072
2023-08-20,PRD1014,2172
2023-08-20,PRD1015,7966
2023-08-20,PRD1016,3300
2023-08-20,PRD1017,6328
2023-08-20,PRD1018,6785
2023-08-20,PRD1019,7339
2023-08-20,PRD1020,5733
2023-08-20,PRD1021,3868
2023-08-20,PRD1022,5341
2023-08-20,PRD1023,7009
2023-08-20,PRD1024,9931
2023-08-20,PRD1025,9853
2023-08-20,PRD1026,3584
2023-08-20,PRD1027,7027
2023-08-20,PRD1028,2973
2023-08-20,PRD1029,5682
2023-08-20,PRD1030,1182
2023-08-20,PRD1031,159
2023-08-20,PRD1032,8573
2023-08-20,PRD1033,4026
2023-08-20,PRD1034,4007
2023-08-20,PRD1035,3422
2023-08-20,PRD1036,4840
2023-08-20,PRD1037,4006
2023-08-20,PRD1038,5850
2023-08-20,PRD1039,651
2023-08-20,PRD1040,8545
2023-08-20,PRD1041,8133
2023-08-20,PRD1042,2335
2023-08-20,PRD1043,9501
2023-08-20,PRD1044,3913
2023-08-20,PRD1045,4604
2023-08-20,PRD1046,2296
2023-08-20,PRD1047,7295
2023-08-20,PRD1048,2416
2023-08-20,PRD1049,7781
2023-08-27,PRD1000,5125
2023-08-27,PRD1001,6165
2023-08-27,PRD1002,7788
2023-08-27,PRD1003,1330
2023-08-27,PRD1004,9804
2023-08-27,PRD1005,2322
2023-08-27,PRD1006,1206
2023-08-27,PRD1007,8110
2023-08-27,PRD1008,8073
2023-08-27,PRD1009,9490
2023-08-27,PRD1010,9874
2023-08-27,PRD1011,8245
2023-08-27,PRD1012,7935
2023-08-27,PRD1013,3020
2023-08-27,PRD1014,5650
2023-08-27,PRD1015,7170
2023-08-27,PRD1016,7027
2023-08-27,PRD1017,728
2023-08-27,PRD1018,8708
2023-08-27,PRD1019,4849
2023-08-27,PRD1020,5967
2023-08-27,PRD1021,5723
2023-08-27,PRD1022,2130
2023-08-27,PRD1023,8309
2023-08-27,PRD1024,7516
2023-08-27,PRD1025,9089
2023-08-27,PRD1026,281
2023-08-27,PRD1027,4458
2023-08-27,PRD1028,9365
2023-08-27,PRD1029,8882
2023-08-27,PRD1030,860
2023-08-27,PRD1031,4499
2023-08-27,PRD1032,5277
2023-08-27,PRD1033,4222
2023-08-27,PRD1034,5643
2023-08-27,PRD1035,6926
2023-08-27,PRD1036,7161
2023-08-27,PRD1037,5844
2023-08-27,PRD1038,8058
2023-08-27,PRD1039,7041
2023-08-27,PRD1040,5786
2023-08-27,PRD1041,5865
2023-08-27,PRD1042,4739
2023-08-27,PRD1043,2020
2023-08-27,PRD1044,4549
2023-08-27,PRD1045,7166
2023-08-27,PRD1046,7788
2023-08-27,PRD1047,5519
2023-08-27,PRD1048,5799
2023-08-27,PRD1049,5501
2023-09-03,PRD1000,9664
2023-09-03,PRD1001,1358
2023-09-03,PRD1002,789
2023-09-03,PRD1003,3427
2023-09-03,PRD1004,7843
2023-09-03,PRD1005,4622
2023-09-03,PRD1006,106
2023-09-03,PRD1007,4809
2023-09-03,PRD1008,5618
2023-09-03,PRD1009,2766
2023-09-03,PRD1010,5026
2023-09-03,PRD1011,9556
2023-09-03,PRD1012,3235
2023-09-03,PRD1013,8413
2023-09-03,PRD1014,3189
2023-09-03,PRD1015,902
2023-09-03,PRD1016,9052
2023-09-03,PRD1017,3010
2023-09-03,PRD1018,4668
2023-09-03,PRD1019,9881
2023-09-03,PRD1020,4489
2023-09-03,PRD1021,1912
2023-09-03,PRD1022,453
2023-09-03,PRD1023,7863
2023-09-03,PRD1024,4601
2023-09-03,PRD1025,1095
2023-09-03,PRD1026,2467
2023-09-03,PRD1027,7834
2023-09-03,PRD1028,1648
2023-09-03,PRD1029,1020
2023-09-03,PRD1030,6390
2023-09-03,PRD1031,9598
2023-09-03,PRD1032,6896
2023-09-03,PRD1033,6770
2023-09-03,PRD1034,3790
2023-09-03,PRD1035,2910
2023-09-03,PRD1036,9265
2023-09-03,PRD1037,9956
2023-09-03,PRD1038,8470
2023-09-03,PRD1039,8763
2023-09-03,PRD1040,2755
2023-09-03,PRD1041,2345
2023-09-03,PRD1042,4808
2023-09-03,PRD1043,193
2023-09-03,PRD1044,2924
2023-09-03,PRD1045,445
2023-09-03,PRD1046,4216
2023-09-03,PRD1047,5980
2023-09-03,PRD1048,588
2023-09-03,PRD1049,9464
2023-09-10,PRD1000,6165
2023-09-10,PRD1001,8694
2023-09-10,PRD1002,4853
2023-09-10,PRD1003,3852
2023-09-10,PRD1004,9872
2023-09-10,PRD1005,7474
2023-09-10,PRD1006,9096
2023-09-10,PRD1007,1518
2023-09-10,PRD1008,5390
2023-09-10,PRD1009,502
2023-09-10,PRD1010,7484
2023-09-10,PRD1011,3324
2023-09-10,PRD1012,3837
2023-09-10,PRD1013,2815
2023-09-10,PRD1014,7757
2023-09-10,PRD1015,1373
2023-09-10,PRD1016,3817
2023-09-10,PRD1017,3000
2023-09-10,PRD1018,5110
2023-09-10,PRD1019,7785
2023-09-10,PRD1020,8851
2023-09-10,PRD1021,4266
2023-09-10,PRD1022,8602
2023-09-10,PRD1023,1783
